Paragraph_ID,Doc_ID,Country,Year,Document_Name,entity_name,ner_label,qh_category,qh_sub_category,qh_exact_category,modified_entity_name,finalized_entity_name
102,3,UK,2023,National Quantum Strategy,WorldEconomic Forum,ORG,,,,,
104,3,UK,2023,National Quantum Strategy,NIST,ORG,,,,,
105,3,UK,2023,National Quantum Strategy,Quantum Motion,ORG,,,,,
105,3,UK,2023,National Quantum Strategy,Robert Bosch Venture Capital,ORG,,,,,
105,3,UK,2023,National Quantum Strategy,British Patient Capital,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Institute of Engineering and Technology,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,ISCF,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Harwell Campus,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Coherent Scotland,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,M Squared,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,University of Glasgow,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Li-Fi Centre,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,University of Strathclyde,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Fraunhofer Centre for Applied Photonics UK,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Quantum Imaging Hub,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,QuantIC,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Universities of Edinburgh,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,Strathclyde,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,UK Quantum Technologies Challenge,ORG,,,,,
106,3,UK,2023,National Quantum Strategy,The Directory,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,UKRI Strength in Places Fund,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Institute for Compound Semiconductors,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Future CS Manufacturing Hub,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Cardiff University,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Centre for Integrated Semiconductor Materials,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Swansea University,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,The CS Centre,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,The CS Applications Catapult,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,IQE,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,KLA,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Microchip Technology,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,UK National Quantum Foundry,ORG,,,,,
107,3,UK,2023,National Quantum Strategy,Quantum Computing,ORG,,,,,
114,3,UK,2023,National Quantum Strategy,CAP,ORG,,,,,
114,3,UK,2023,National Quantum Strategy,Glasgow  The Fraunhofer CAP UK,ORG,,,,,
114,3,UK,2023,National Quantum Strategy,Fraunhofer CAP,ORG,,,,,
114,3,UK,2023,National Quantum Strategy,Fraunhofer,ORG,,,,,
115,3,UK,2023,National Quantum Strategy,Government Innovation Hub,ORG,,,,,
115,3,UK,2023,National Quantum Strategy,"EDGE programmes,ICURe",ORG,,,,,
116,3,UK,2023,National Quantum Strategy,Intellectual Property Office,ORG,,,,,
116,3,UK,2023,National Quantum Strategy,IPO,ORG,,,,,
116,3,UK,2023,National Quantum Strategy,IP Service,ORG,,,,,
117,3,UK,2023,National Quantum Strategy,NPLare,ORG,,,,,
118,3,UK,2023,National Quantum Strategy,National Protective Security Agency,ORG,,,,,
118,3,UK,2023,National Quantum Strategy,NPSA,ORG,,,,,
118,3,UK,2023,National Quantum Strategy,CPNI,ORG,,,,,
118,3,UK,2023,National Quantum Strategy,National Cyber Security Centre,ORG,,,,,
118,3,UK,2023,National Quantum Strategy,NCSC,ORG,,,,,
119,3,UK,2023,National Quantum Strategy,DBT,ORG,,,,,
119,3,UK,2023,National Quantum Strategy,DBTalso,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,British Business Bank,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,Bank,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,UK Innovation Strategy,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,BPC,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,Future Fund,ORG,,,,,
122,3,UK,2023,National Quantum Strategy,Oxford Quantum Circuits’,ORG,,,,,
123,3,UK,2023,National Quantum Strategy,National Security Strategic Investment Fund,ORG,,,,,
123,3,UK,2023,National Quantum Strategy,NSSIF,ORG,,,,,
123,3,UK,2023,National Quantum Strategy,British Technology Investments Limited,ORG,,,,,
124,3,UK,2023,National Quantum Strategy,Department forBusiness and Trade,ORG,,,,,
125,3,UK,2023,National Quantum Strategy,PsiQuantum,ORG,,,,,
125,3,UK,2023,National Quantum Strategy,IBM,ORG,,,,,
125,3,UK,2023,National Quantum Strategy,Hartree National Centre for Digital Innovation,ORG,,,,,
125,3,UK,2023,National Quantum Strategy,Department for Business and Trade,ORG,,,,,
126,3,UK,2023,National Quantum Strategy,Quantum Technologies,ORG,,,,,
126,3,UK,2023,National Quantum Strategy,EY,ORG,,,,,
127,3,UK,2023,National Quantum Strategy,Catalyst Fund,ORG,,,,,
129,3,UK,2023,National Quantum Strategy,Future of Compute,ORG,,,,,
130,3,UK,2023,National Quantum Strategy,Quantum Software Laboratory,ORG,,,,,
130,3,UK,2023,National Quantum Strategy,University of Edinburgh,ORG,,,,,
130,3,UK,2023,National Quantum Strategy,Oxford Quantum Circuits,ORG,,,,,
130,3,UK,2023,National Quantum Strategy,OQC,ORG,,,,,
130,3,UK,2023,National Quantum Strategy,SparQ,ORG,,,,,
131,3,UK,2023,National Quantum Strategy,Small Business Research Initiative,ORG,,,,,
131,3,UK,2023,National Quantum Strategy,SBRI,ORG,,,,,
131,3,UK,2023,National Quantum Strategy,MOD,ORG,,,,,
131,3,UK,2023,National Quantum Strategy,MOD Science & Technology Strategy,ORG,,,,,
131,3,UK,2023,National Quantum Strategy,Defence,ORG,,,,,
133,3,UK,2023,National Quantum Strategy,Crick Institute,ORG,,,,,
133,3,UK,2023,National Quantum Strategy,Faraday Institution,ORG,,,,,
144,3,UK,2023,National Quantum Strategy,World Economic Forum Global Future Council,ORG,,,,,
144,3,UK,2023,National Quantum Strategy,WEF Global Future Councils,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,World Trade Organisation,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,G20,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,Council of Europe,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,Commonwealth,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,"UN,including",ORG,,,,,
147,3,UK,2023,National Quantum Strategy,International Telecommunications Union,ORG,,,,,
147,3,UK,2023,National Quantum Strategy,ITU,ORG,,,,,
148,3,UK,2023,National Quantum Strategy,Regulatory Horizons Council,ORG,,,,,
150,3,UK,2023,National Quantum Strategy,NSI,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,Trusted Research,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,Academic Technology Approval Scheme,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,ATAS,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,ACMT,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,National Security and Investment Act,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,NSIA,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,ECJU,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,Wassenaar Arrangement,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,International Organization for Standardization,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,ISO,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,International Electrotechnical Commission,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,IEC,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,International Telecommunication Union,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,Internet Engineering Task Force,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,IETF,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,European Telecommunications Standards Institute,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,ETSI,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,Institute of Electrical and Electronics Engineers,ORG,,,,,
152,3,UK,2023,National Quantum Strategy,IEEE,ORG,,,,,
153,3,UK,2023,National Quantum Strategy,British Standards Institute,ORG,,,,,
153,3,UK,2023,National Quantum Strategy,National PhysicalLaboratory and MOD,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,International Standards Development Organisations,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,SDOs,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,National Institute of Standards and Technology,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,BSI,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,CENELEC,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,CEN,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,CENELEC Focus Group,ORG,,,,,
154,3,UK,2023,National Quantum Strategy,FGQT,ORG,,,,,
155,3,UK,2023,National Quantum Strategy,National Physical Laboratory  The Quantum Metrology Institute,ORG,,,,,
155,3,UK,2023,National Quantum Strategy,QMI,ORG,,,,,
155,3,UK,2023,National Quantum Strategy,Advanced Quantum Metrology Laboratory,ORG,,,,,
155,3,UK,2023,National Quantum Strategy,AQML,ORG,,,,,
155,3,UK,2023,National Quantum Strategy,NPL Teddington,ORG,,,,,
159,3,UK,2023,National Quantum Strategy,theQuantum Strategic Advisory Board,ORG,,,,,
160,3,UK,2023,National Quantum Strategy,theRoyal Academy of Engineering,ORG,,,,,
160,3,UK,2023,National Quantum Strategy,Institute of Engineering and Technology andTechUK,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,UK Research and Innovation,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,National Quantum Research Hubs,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,UK International Tech Strategy,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,International Science Partnerships Fund    Demonstrate UK,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,Government User Group,ORG,,,,,
161,3,UK,2023,National Quantum Strategy,UN,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,QIS,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Trump,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Science and Technology Council,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NSTC,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Quantum Information Science,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,SCQIS,ORG,,,,,
2,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Nation,ORG,,,,,
10,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,United States’,ORG,,,,,
12,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Science and Technology Council Subcommittee on Quantum Information Science,ORG,,,,,
20,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,U.S. Quantum Consortium,ORG,,,,,
22,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Federal Government,ORG,,,,,
33,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,OSTP,ORG,,,,,
35,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Trump Administration,ORG,,,,,
35,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Government,ORG,,,,,
35,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Grand Challenges,ORG,,,,,
35,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NISQ,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Science Foundation,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NSF,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Defense Science and Engineering Graduate Fellowship Program,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of Defense,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,DOD,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of Energy,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,DOE,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Institute of Standards and Technology’s,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NIST,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Quantum Science and Engineering,ORG,,,,,
37,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,STEM,ORG,,,,,
39,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Semiconductor Research Corporation,ORG,,,,,
39,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Council of Advisors on Science and Technology,ORG,,,,,
40,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,U.S. Government,ORG,,,,,
42,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,U.S.  Quantum Consortium,ORG,,,,,
43,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Oak   Ridge’s Center for Nanophase Materials Science,ORG,,,,,
43,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Microsystems and   Engineering Sciences Application,ORG,,,,,
43,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,MESA,ORG,,,,,
43,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Sandia National Laboratories,ORG,,,,,
44,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Federal,ORG,,,,,
45,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,EAR,ORG,,,,,
45,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,International Traffic in Arms Regulation,ORG,,,,,
45,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,ITAR,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Agency,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,David Wineland,PER,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of Agriculture,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,USDA,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Institutes of Health,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NIH,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of the Interior,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,DOI,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of Homeland Security,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,DHS,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Department of State,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Aeronautics and Space Administration,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NASA,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Institute of Standards and Technology,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Security Agency,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,NSA,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,National Intelligence,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,ODNI,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Office of Management and Budget,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,OMB,ORG,,,,,
48,4,USA,2018,NATIONAL STRATEGIC  OVERVIEW FOR QUANTUM  INFORMATION SCIENCE,Office of Science and Technology Policy,ORG,,,,,
